route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1071,2,5217596,Downtown,1,395896,92404
1071,2,5217594,Downtown,1,395888,92404
1071,2,5217592,Downtown,1,395886,92404
1071,2,5217589,Downtown,1,395893,92404
1108,1,5305511,Visitacion Valley,0,402828,92406
1108,1,5305513,Visitacion Valley,0,402829,92406
1108,1,5305515,Visitacion Valley,0,402831,92406
1108,1,5305517,Visitacion Valley,0,401294,92406
1108,1,5305519,Visitacion Valley,0,396024,92406
1108,1,5305631,Visitacion Valley,0,402844,92406
1108,1,5305522,Visitacion Valley,0,402835,92406
1108,1,5305524,Visitacion Valley,0,402836,92406
1108,1,5305526,Visitacion Valley,0,402837,92406
1108,1,5305528,Visitacion Valley,0,402839,92406
1108,1,5305530,Visitacion Valley,0,402815,92406
1108,1,5305533,Visitacion Valley,0,402814,92406
1108,1,5305535,Visitacion Valley,0,402828,92406
1108,1,5305537,Visitacion Valley,0,402829,92406
1108,1,5305539,Visitacion Valley,0,402831,92406
1108,1,5305633,Visitacion Valley,0,401294,92406
1108,1,5305541,Visitacion Valley,0,401294,92406
1108,1,5305543,Visitacion Valley,0,402844,92406
1108,1,5305550,Visitacion Valley,0,402837,92406
1108,1,5305552,Visitacion Valley,0,402839,92406
1108,1,5305554,Visitacion Valley,0,402815,92406
1108,1,5305556,Visitacion Valley,0,402814,92406
1108,1,5305558,Visitacion Valley,0,402828,92406
1108,1,5305560,Visitacion Valley,0,402829,92406
1108,1,5305562,Visitacion Valley,0,402831,92406
1109,1,5305510,City College,0,402820,92407
1109,1,5305512,City College,0,402821,92407
1109,1,5305514,City College,0,402830,92407
1109,1,5305516,City College,0,402832,92407
1109,1,5305518,City College,0,402822,92407
1109,1,5305520,City College,0,402833,92407
1109,1,5305521,City College,0,402834,92407
1109,1,5305523,City College,0,402823,92407
1109,1,5305525,City College,0,402816,92407
1109,1,5305527,City College,0,402838,92407
1109,1,5305529,City College,0,402840,92407
1109,1,5305531,City College,0,402825,92407
1109,1,5305532,City College,0,402841,92407
1109,1,5305534,City College,0,402842,92407
1109,1,5305536,City College,0,402817,92407
1109,1,5305538,City College,0,402818,92407
1109,1,5305540,City College,0,402843,92407
1109,1,5305544,City College,0,402824,92407
1109,1,5305542,City College,0,402824,92407
1109,1,5305545,City College,0,402845,92407
1109,1,5305547,City College,0,402826,92407
1109,1,5305549,City College,0,402846,92407
1109,1,5305551,City College,0,402827,92407
1109,1,5305553,City College,0,402847,92407
1109,1,5305555,City College,0,402819,92407
1109,1,5305557,City College,0,402820,92407
1109,1,5305559,City College,0,402821,92407
1109,1,5305561,City College,0,402830,92407
1110,3,5287161,City College,0,401354,92408
1110,3,5287162,City College,0,401355,92408
1110,3,5287163,City College,0,401356,92408
1110,3,5287164,City College,0,401357,92408
1110,3,5287165,City College,0,401358,92408
1110,3,5287166,City College,0,401359,92408
1110,3,5287167,City College,0,401360,92408
1110,3,5287168,City College,0,401361,92408
1110,3,5287169,City College,0,401362,92408
1110,3,5287170,City College,0,401354,92408
1110,3,5287171,City College,0,401355,92408
1110,3,5287172,City College,0,401356,92408
1110,3,5287173,City College,0,401357,92408
1110,3,5287174,City College,0,401358,92408
1110,3,5287175,City College,0,401359,92408
1110,3,5287176,City College,0,401360,92408
1110,3,5287177,City College,0,401361,92408
1110,3,5287178,City College,0,401362,92408
1110,3,5287179,City College,0,401363,92408
1110,3,5287180,City College,0,401354,92408
1110,3,5287181,City College,0,401355,92408
1110,3,5287182,City College,0,401356,92408
1110,3,5287183,City College,0,401364,92408
1110,3,5287184,City College,0,401357,92408
1110,3,5287185,City College,0,401358,92408
1110,3,5287186,City College,0,401365,92408
1110,3,5287187,City College,0,401359,92408
1108,1,5305484,Visitacion Valley,0,402815,92406
1108,1,5305483,Visitacion Valley,0,402814,92406
1110,3,5287190,City College,0,401360,92408
1110,3,5287191,City College,0,401368,92408
1110,3,5287192,City College,0,401361,92408
1110,3,5287193,City College,0,401362,92408
1110,3,5287194,City College,0,401369,92408
1110,3,5287195,City College,0,401363,92408
1110,3,5287196,City College,0,401354,92408
1110,3,5287197,City College,0,401370,92408
1110,3,5287198,City College,0,401355,92408
1110,3,5287199,City College,0,401371,92408
1110,3,5287200,City College,0,401372,92408
1110,3,5287201,City College,0,401356,92408
1110,3,5287202,City College,0,401364,92408
1110,3,5287203,City College,0,401357,92408
1110,3,5287204,City College,0,401373,92408
1110,3,5287205,City College,0,401374,92408
1110,3,5287206,City College,0,401358,92408
1110,3,5287207,City College,0,401365,92408
1110,3,5287208,City College,0,401359,92408
1110,3,5287209,City College,0,401366,92408
1110,3,5287210,City College,0,401367,92408
1110,3,5287211,City College,0,401360,92408
1110,3,5287212,City College,0,401368,92408
1110,3,5287213,City College,0,401361,92408
1110,3,5287214,City College,0,401362,92408
1110,3,5287215,City College,0,401369,92408
1110,3,5287216,City College,0,401363,92408
1110,3,5287217,City College,0,401354,92408
1110,3,5287218,City College,0,401370,92408
1110,3,5287219,City College,0,401355,92408
1110,3,5287220,City College,0,401371,92408
1110,3,5287221,City College,0,401372,92408
1110,3,5287222,City College,0,401356,92408
1110,3,5287223,City College,0,401364,92408
1110,3,5287224,City College,0,401357,92408
1110,3,5287225,City College,0,401373,92408
1110,3,5287226,City College,0,401374,92408
1110,3,5287227,City College,0,401358,92408
1110,3,5287228,City College,0,401365,92408
1110,3,5287229,City College,0,401359,92408
1110,3,5287230,City College,0,401366,92408
1110,3,5287231,City College,0,401367,92408
1110,3,5287232,City College,0,401360,92408
1110,3,5287233,City College,0,401368,92408
1110,3,5287234,City College,0,401361,92408
1110,3,5287235,City College,0,401362,92408
1110,3,5287236,City College,0,401369,92408
1110,3,5287237,City College,0,401363,92408
1110,3,5287238,City College,0,401354,92408
1110,3,5287239,City College,0,401370,92408
1110,3,5287240,City College,0,401355,92408
1110,3,5287241,City College,0,401371,92408
1110,3,5287242,City College,0,401372,92408
1110,3,5287243,City College,0,401356,92408
1110,3,5287244,City College,0,401364,92408
1110,3,5287245,City College,0,401357,92408
1110,3,5287246,City College,0,401373,92408
1110,3,5287247,City College,0,401374,92408
1110,3,5287248,City College,0,401365,92408
1110,3,5287249,City College,0,401359,92408
1110,3,5287250,City College,0,401366,92408
1110,3,5287251,City College,0,401367,92408
1108,1,5305548,Visitacion Valley,0,402835,92406
1108,1,5305546,Visitacion Valley,0,402836,92406
1110,3,5287254,City College,0,401361,92408
1110,3,5287255,City College,0,401362,92408
1110,3,5287256,City College,0,401369,92408
1110,3,5287257,City College,0,401363,92408
1110,3,5287258,City College,0,401354,92408
1110,3,5287259,City College,0,401370,92408
1110,3,5287260,City College,0,401355,92408
1110,3,5287261,City College,0,401371,92408
1110,3,5287262,City College,0,401372,92408
1110,3,5287263,City College,0,401356,92408
1110,3,5287264,City College,0,401364,92408
1110,3,5287265,City College,0,401357,92408
1110,3,5287266,City College,0,401373,92408
1110,3,5287267,City College,0,401374,92408
1110,3,5287268,City College,0,401365,92408
1110,3,5287269,City College,0,401366,92408
1110,3,5287270,City College,0,401367,92408
1110,3,5287271,City College,0,401368,92408
1110,3,5287272,City College,0,401361,92408
1110,3,5287273,City College,0,401362,92408
1110,3,5287274,City College,0,401363,92408
1110,3,5287275,City College,0,401354,92408
1110,3,5287276,City College,0,401355,92408
1110,3,5287277,City College,0,401371,92408
1110,3,5287278,City College,0,401356,92408
1110,3,5287279,City College,0,401357,92408
1110,3,5287280,City College,0,401373,92408
1110,3,5287281,City College,0,401365,92408
1110,3,5287282,City College,0,401366,92408
1110,2,5286844,City College,0,401329,92408
1110,2,5286845,City College,0,401330,92408
1110,2,5286846,City College,0,401331,92408
1110,2,5286847,City College,0,401332,92408
1110,2,5286848,City College,0,401333,92408
1110,2,5286849,City College,0,401334,92408
1110,2,5286850,City College,0,401335,92408
1110,2,5286851,City College,0,401336,92408
1110,2,5286852,City College,0,401337,92408
1110,2,5286853,City College,0,401329,92408
1110,2,5286854,City College,0,401330,92408
1110,2,5286855,City College,0,401331,92408
1110,2,5286856,City College,0,401332,92408
1110,2,5286857,City College,0,401333,92408
1110,2,5286858,City College,0,401334,92408
1110,2,5286859,City College,0,401335,92408
1110,2,5286860,City College,0,401336,92408
1110,2,5286861,City College,0,401337,92408
1110,2,5286862,City College,0,401338,92408
1110,2,5286863,City College,0,401329,92408
1110,2,5286864,City College,0,401330,92408
1110,2,5286865,City College,0,401331,92408
1110,2,5286866,City College,0,401339,92408
1110,2,5286867,City College,0,401332,92408
1110,2,5286868,City College,0,401333,92408
1110,2,5286869,City College,0,401340,92408
1110,2,5286870,City College,0,401334,92408
1110,2,5286871,City College,0,401341,92408
1110,2,5286872,City College,0,401342,92408
1110,2,5286873,City College,0,401335,92408
1110,2,5286874,City College,0,401343,92408
1110,2,5286875,City College,0,401336,92408
1110,2,5286876,City College,0,401337,92408
1110,3,5287188,City College,0,401366,92408
1110,3,5287189,City College,0,401367,92408
1110,2,5286879,City College,0,401329,92408
1110,2,5286880,City College,0,401345,92408
1110,2,5286881,City College,0,401330,92408
1110,2,5286882,City College,0,401346,92408
1110,2,5286883,City College,0,401347,92408
1110,2,5286884,City College,0,401331,92408
1110,2,5286885,City College,0,401339,92408
1110,2,5286886,City College,0,401332,92408
1110,2,5286887,City College,0,401348,92408
1110,2,5286888,City College,0,401349,92408
1110,2,5286889,City College,0,401333,92408
1110,2,5286890,City College,0,401340,92408
1110,2,5286891,City College,0,401334,92408
1110,2,5286892,City College,0,401341,92408
1110,2,5286893,City College,0,401342,92408
1110,2,5286894,City College,0,401335,92408
1110,2,5286895,City College,0,401343,92408
1110,2,5286896,City College,0,401336,92408
1110,2,5286897,City College,0,401337,92408
1110,2,5286898,City College,0,401344,92408
1110,2,5286899,City College,0,401338,92408
1110,2,5286900,City College,0,401329,92408
1110,2,5286901,City College,0,401345,92408
1110,2,5286902,City College,0,401330,92408
1110,2,5286903,City College,0,401346,92408
1110,2,5286904,City College,0,401347,92408
1110,2,5286905,City College,0,401331,92408
1110,2,5286906,City College,0,401339,92408
1110,2,5286907,City College,0,401332,92408
1110,2,5286908,City College,0,401348,92408
1110,2,5286909,City College,0,401349,92408
1110,2,5286910,City College,0,401333,92408
1110,2,5286911,City College,0,401340,92408
1110,2,5286912,City College,0,401334,92408
1110,2,5286913,City College,0,401341,92408
1110,2,5286914,City College,0,401342,92408
1110,2,5286915,City College,0,401335,92408
1110,2,5286916,City College,0,401343,92408
1110,2,5286917,City College,0,401336,92408
1110,2,5286918,City College,0,401337,92408
1110,2,5286919,City College,0,401344,92408
1110,2,5286920,City College,0,401338,92408
1110,2,5286921,City College,0,401329,92408
1110,2,5286922,City College,0,401345,92408
1110,2,5286923,City College,0,401330,92408
1110,2,5286924,City College,0,401346,92408
1110,2,5286925,City College,0,401347,92408
1110,2,5286926,City College,0,401331,92408
1110,2,5286927,City College,0,401339,92408
1110,2,5286928,City College,0,401332,92408
1110,2,5286929,City College,0,401348,92408
1110,2,5286930,City College,0,401349,92408
1110,2,5286931,City College,0,401340,92408
1110,2,5286932,City College,0,401334,92408
1110,2,5286933,City College,0,401341,92408
1110,2,5286934,City College,0,401342,92408
1110,2,5286935,City College,0,401335,92408
1110,2,5286936,City College,0,401343,92408
1110,2,5286937,City College,0,401336,92408
1110,2,5286938,City College,0,401337,92408
1110,2,5286939,City College,0,401344,92408
1110,2,5286940,City College,0,401338,92408
1110,3,5287252,City College,0,401360,92408
1110,3,5287253,City College,0,401368,92408
1110,2,5286943,City College,0,401330,92408
1110,2,5286944,City College,0,401346,92408
1110,2,5286945,City College,0,401347,92408
1110,2,5286946,City College,0,401331,92408
1110,2,5286947,City College,0,401339,92408
1110,2,5286948,City College,0,401332,92408
1110,2,5286949,City College,0,401348,92408
1110,2,5286950,City College,0,401349,92408
1110,2,5286951,City College,0,401340,92408
1110,2,5286952,City College,0,401341,92408
1110,2,5286953,City College,0,401342,92408
1110,2,5286954,City College,0,401343,92408
1110,2,5286955,City College,0,401336,92408
1110,2,5286956,City College,0,401337,92408
1110,2,5286957,City College,0,401338,92408
1110,2,5286958,City College,0,401329,92408
1110,2,5286959,City College,0,401330,92408
1110,2,5286960,City College,0,401346,92408
1110,2,5286961,City College,0,401331,92408
1110,2,5286962,City College,0,401332,92408
1110,2,5286963,City College,0,401348,92408
1110,2,5286964,City College,0,401340,92408
1110,2,5286965,City College,0,401341,92408
1110,1,5305485,City College,0,402816,92408
1110,1,5305486,City College,0,402817,92408
1110,1,5305487,City College,0,402818,92408
1110,1,5305488,City College,0,402819,92408
1110,1,5305489,City College,0,402820,92408
1110,1,5305490,City College,0,402821,92408
1110,1,5305491,City College,0,402822,92408
1110,1,5305492,City College,0,402823,92408
1110,1,5305493,City College,0,402816,92408
1110,1,5305494,City College,0,402817,92408
1110,1,5305495,City College,0,402818,92408
1110,1,5305496,City College,0,402824,92408
1110,1,5305497,City College,0,402819,92408
1110,1,5305498,City College,0,402820,92408
1110,1,5305499,City College,0,402821,92408
1110,1,5305500,City College,0,402822,92408
1110,1,5305501,City College,0,402823,92408
1110,1,5305502,City College,0,402816,92408
1110,1,5305503,City College,0,402825,92408
1110,1,5305504,City College,0,402817,92408
1110,1,5305505,City College,0,402818,92408
1110,1,5305506,City College,0,402824,92408
1110,1,5305507,City College,0,402826,92408
1110,1,5305508,City College,0,402827,92408
1110,1,5305509,City College,0,402819,92408
1110,1,5305563,City College,0,402832,92408
1110,1,5305564,City College,0,402822,92408
1110,1,5305565,City College,0,402833,92408
1110,1,5305566,City College,0,402834,92408
1110,1,5305567,City College,0,402823,92408
1110,1,5305568,City College,0,402838,92408
1110,1,5305569,City College,0,402840,92408
1110,1,5305570,City College,0,402825,92408
1110,1,5305571,City College,0,402841,92408
1110,1,5305572,City College,0,402817,92408
1110,1,5305573,City College,0,402818,92408
1110,1,5305574,City College,0,402843,92408
1110,1,5305575,City College,0,402845,92408
1110,1,5305576,City College,0,402826,92408
1110,2,5286877,City College,0,401344,92408
1110,2,5286878,City College,0,401338,92408
1110,1,5305579,City College,0,402847,92408
1110,1,5305580,City College,0,402820,92408
1110,1,5305581,City College,0,402821,92408
1110,1,5305582,City College,0,402830,92408
1110,1,5305583,City College,0,402832,92408
1110,1,5305584,City College,0,402833,92408
1110,1,5305585,City College,0,402834,92408
1110,1,5305586,City College,0,402823,92408
1110,1,5305587,City College,0,402838,92408
1110,1,5305588,City College,0,402840,92408
1110,1,5305589,City College,0,402825,92408
1110,1,5305590,City College,0,402841,92408
1110,1,5305591,City College,0,402817,92408
1110,1,5305592,City College,0,402818,92408
1110,1,5305593,City College,0,402843,92408
1110,1,5305594,City College,0,402845,92408
1110,1,5305595,City College,0,402826,92408
1110,1,5305596,City College,0,402846,92408
1110,1,5305597,City College,0,402827,92408
1110,1,5305598,City College,0,402847,92408
1110,1,5305599,City College,0,402820,92408
1110,1,5305600,City College,0,402821,92408
1110,1,5305601,City College,0,402830,92408
1110,1,5305602,City College,0,402832,92408
1110,1,5305603,City College,0,402833,92408
1110,1,5305604,City College,0,402834,92408
1110,1,5305605,City College,0,402823,92408
1110,1,5305606,City College,0,402838,92408
1110,1,5305607,City College,0,402848,92408
1110,1,5305608,City College,0,402840,92408
1110,1,5305609,City College,0,402825,92408
1110,1,5305610,City College,0,402841,92408
1110,1,5305611,City College,0,402817,92408
1110,1,5305612,City College,0,402818,92408
1110,1,5305613,City College,0,402843,92408
1110,1,5305614,City College,0,402845,92408
1110,1,5305615,City College,0,402826,92408
1110,1,5305616,City College,0,402846,92408
1110,1,5305617,City College,0,402827,92408
1110,1,5305618,City College,0,402847,92408
1110,1,5305619,City College,0,402849,92408
1110,1,5305620,City College,0,402820,92408
1110,1,5305621,City College,0,402821,92408
1110,1,5305622,City College,0,402830,92408
1110,1,5305623,City College,0,402832,92408
1110,1,5305624,City College,0,402834,92408
1110,1,5305625,City College,0,402823,92408
1110,1,5305626,City College,0,402838,92408
1110,1,5305627,City College,0,402840,92408
1110,1,5305628,City College,0,402841,92408
1110,1,5305629,City College,0,402818,92408
1110,1,5305630,City College,0,402826,92408
1110,1,5305632,Visitacion Valley,0,401205,92409
1108,1,5305634,Chinatown,1,402850,92411
1108,1,5305779,Chinatown,1,402858,92411
1108,1,5305732,Chinatown,1,402851,92411
1108,1,5305735,Chinatown,1,402852,92411
1108,1,5305737,Chinatown,1,402853,92411
1108,1,5305739,Chinatown,1,402854,92411
1108,1,5305741,Chinatown,1,402855,92411
1108,1,5305743,Chinatown,1,402856,92411
1108,1,5305745,Chinatown,1,402857,92411
1110,2,5286941,City College,0,401329,92408
1110,2,5286942,City College,0,401345,92408
1108,1,5305751,Chinatown,1,402851,92411
1108,1,5305752,Chinatown,1,402852,92411
1108,1,5305754,Chinatown,1,402853,92411
1108,1,5305756,Chinatown,1,402854,92411
1108,1,5305758,Chinatown,1,402855,92411
1108,1,5305760,Chinatown,1,402856,92411
1108,1,5305762,Chinatown,1,402857,92411
1108,1,5305764,Chinatown,1,402850,92411
1108,1,5305766,Chinatown,1,402858,92411
1108,1,5305768,Chinatown,1,402851,92411
1109,1,5305731,Fisherman's Wharf,1,402827,92412
1109,1,5305733,Fisherman's Wharf,1,402847,92412
1109,1,5305734,Fisherman's Wharf,1,402849,92412
1109,1,5305736,Fisherman's Wharf,1,402820,92412
1109,1,5305738,Fisherman's Wharf,1,402821,92412
1109,1,5305740,Fisherman's Wharf,1,402830,92412
1109,1,5305742,Fisherman's Wharf,1,402832,92412
1109,1,5305744,Fisherman's Wharf,1,402833,92412
1109,1,5305746,Fisherman's Wharf,1,402834,92412
1109,1,5305748,Fisherman's Wharf,1,402823,92412
1109,1,5305750,Fisherman's Wharf,1,402838,92412
1109,1,5305753,Fisherman's Wharf,1,402848,92412
1109,1,5305755,Fisherman's Wharf,1,402840,92412
1109,1,5305757,Fisherman's Wharf,1,402825,92412
1109,1,5305759,Fisherman's Wharf,1,402841,92412
1109,1,5305761,Fisherman's Wharf,1,402817,92412
1109,1,5305763,Fisherman's Wharf,1,402818,92412
1109,1,5305765,Fisherman's Wharf,1,402843,92412
1109,1,5305767,Fisherman's Wharf,1,402826,92412
1109,1,5305769,Fisherman's Wharf,1,402846,92412
1110,3,5287283,Fisherman's Wharf,1,401361,92413
1110,3,5287284,Fisherman's Wharf,1,401362,92413
1110,3,5287285,Fisherman's Wharf,1,401354,92413
1110,3,5287286,Fisherman's Wharf,1,401355,92413
1110,3,5287287,Fisherman's Wharf,1,401356,92413
1110,3,5287288,Fisherman's Wharf,1,401357,92413
1110,3,5287289,Fisherman's Wharf,1,401358,92413
1110,3,5287290,Fisherman's Wharf,1,401359,92413
1110,3,5287291,Fisherman's Wharf,1,401360,92413
1110,3,5287292,Fisherman's Wharf,1,401361,92413
1110,3,5287293,Fisherman's Wharf,1,401362,92413
1110,3,5287294,Fisherman's Wharf,1,401354,92413
1110,3,5287295,Fisherman's Wharf,1,401355,92413
1110,3,5287296,Fisherman's Wharf,1,401356,92413
1110,3,5287297,Fisherman's Wharf,1,401357,92413
1110,3,5287298,Fisherman's Wharf,1,401358,92413
1110,3,5287299,Fisherman's Wharf,1,401359,92413
1110,3,5287300,Fisherman's Wharf,1,401366,92413
1110,3,5287301,Fisherman's Wharf,1,401360,92413
1110,3,5287302,Fisherman's Wharf,1,401361,92413
1110,3,5287303,Fisherman's Wharf,1,401362,92413
1110,3,5287304,Fisherman's Wharf,1,401363,92413
1110,3,5287305,Fisherman's Wharf,1,401354,92413
1110,3,5287306,Fisherman's Wharf,1,401355,92413
1110,3,5287307,Fisherman's Wharf,1,401371,92413
1110,3,5287308,Fisherman's Wharf,1,401356,92413
1110,3,5287309,Fisherman's Wharf,1,401364,92413
1110,3,5287310,Fisherman's Wharf,1,401357,92413
1110,3,5287311,Fisherman's Wharf,1,401374,92413
1110,3,5287312,Fisherman's Wharf,1,401358,92413
1110,3,5287313,Fisherman's Wharf,1,401365,92413
1110,3,5287314,Fisherman's Wharf,1,401359,92413
1110,1,5305577,City College,0,402846,92408
1110,1,5305578,City College,0,402827,92408
1110,3,5287317,Fisherman's Wharf,1,401360,92413
1110,3,5287318,Fisherman's Wharf,1,401368,92413
1110,3,5287319,Fisherman's Wharf,1,401361,92413
1110,3,5287320,Fisherman's Wharf,1,401362,92413
1110,3,5287321,Fisherman's Wharf,1,401369,92413
1110,3,5287322,Fisherman's Wharf,1,401363,92413
1110,3,5287323,Fisherman's Wharf,1,401354,92413
1110,3,5287324,Fisherman's Wharf,1,401370,92413
1110,3,5287325,Fisherman's Wharf,1,401355,92413
1110,3,5287326,Fisherman's Wharf,1,401371,92413
1110,3,5287327,Fisherman's Wharf,1,401372,92413
1110,3,5287328,Fisherman's Wharf,1,401356,92413
1110,3,5287329,Fisherman's Wharf,1,401364,92413
1110,3,5287330,Fisherman's Wharf,1,401357,92413
1110,3,5287331,Fisherman's Wharf,1,401373,92413
1110,3,5287332,Fisherman's Wharf,1,401374,92413
1110,3,5287333,Fisherman's Wharf,1,401358,92413
1110,3,5287334,Fisherman's Wharf,1,401365,92413
1110,3,5287335,Fisherman's Wharf,1,401359,92413
1110,3,5287336,Fisherman's Wharf,1,401366,92413
1110,3,5287337,Fisherman's Wharf,1,401367,92413
1110,3,5287338,Fisherman's Wharf,1,401360,92413
1110,3,5287339,Fisherman's Wharf,1,401368,92413
1110,3,5287340,Fisherman's Wharf,1,401361,92413
1110,3,5287341,Fisherman's Wharf,1,401362,92413
1110,3,5287342,Fisherman's Wharf,1,401369,92413
1110,3,5287343,Fisherman's Wharf,1,401363,92413
1110,3,5287344,Fisherman's Wharf,1,401354,92413
1110,3,5287345,Fisherman's Wharf,1,401370,92413
1110,3,5287346,Fisherman's Wharf,1,401355,92413
1110,3,5287347,Fisherman's Wharf,1,401371,92413
1110,3,5287348,Fisherman's Wharf,1,401372,92413
1110,3,5287349,Fisherman's Wharf,1,401356,92413
1110,3,5287350,Fisherman's Wharf,1,401364,92413
1110,3,5287351,Fisherman's Wharf,1,401357,92413
1110,3,5287352,Fisherman's Wharf,1,401373,92413
1110,3,5287353,Fisherman's Wharf,1,401374,92413
1110,3,5287354,Fisherman's Wharf,1,401358,92413
1110,3,5287355,Fisherman's Wharf,1,401365,92413
1110,3,5287356,Fisherman's Wharf,1,401359,92413
1110,3,5287357,Fisherman's Wharf,1,401366,92413
1110,3,5287358,Fisherman's Wharf,1,401367,92413
1110,3,5287359,Fisherman's Wharf,1,401360,92413
1110,3,5287360,Fisherman's Wharf,1,401368,92413
1110,3,5287361,Fisherman's Wharf,1,401361,92413
1110,3,5287362,Fisherman's Wharf,1,401362,92413
1110,3,5287363,Fisherman's Wharf,1,401369,92413
1110,3,5287364,Fisherman's Wharf,1,401363,92413
1110,3,5287365,Fisherman's Wharf,1,401354,92413
1110,3,5287366,Fisherman's Wharf,1,401370,92413
1110,3,5287367,Fisherman's Wharf,1,401355,92413
1110,3,5287368,Fisherman's Wharf,1,401371,92413
1110,3,5287369,Fisherman's Wharf,1,401372,92413
1110,3,5287370,Fisherman's Wharf,1,401356,92413
1110,3,5287371,Fisherman's Wharf,1,401364,92413
1110,3,5287372,Fisherman's Wharf,1,401357,92413
1110,3,5287373,Fisherman's Wharf,1,401373,92413
1110,3,5287374,Fisherman's Wharf,1,401374,92413
1110,3,5287375,Fisherman's Wharf,1,401365,92413
1110,3,5287376,Fisherman's Wharf,1,401366,92413
1110,3,5287377,Fisherman's Wharf,1,401367,92413
1110,3,5287378,Fisherman's Wharf,1,401360,92413
1108,1,5305747,Chinatown,1,402850,92411
1108,1,5305749,Chinatown,1,402858,92411
1110,3,5287381,Fisherman's Wharf,1,401362,92413
1110,3,5287382,Fisherman's Wharf,1,401369,92413
1110,3,5287383,Fisherman's Wharf,1,401363,92413
1110,3,5287384,Fisherman's Wharf,1,401354,92413
1110,3,5287385,Fisherman's Wharf,1,401370,92413
1110,3,5287386,Fisherman's Wharf,1,401355,92413
1110,3,5287387,Fisherman's Wharf,1,401371,92413
1110,3,5287388,Fisherman's Wharf,1,401372,92413
1110,3,5287389,Fisherman's Wharf,1,401356,92413
1110,3,5287390,Fisherman's Wharf,1,401357,92413
1110,3,5287391,Fisherman's Wharf,1,401373,92413
1110,3,5287392,Fisherman's Wharf,1,401374,92413
1110,3,5287393,Fisherman's Wharf,1,401365,92413
1110,3,5287394,Fisherman's Wharf,1,401366,92413
1110,3,5287395,Fisherman's Wharf,1,401367,92413
1110,3,5287396,Fisherman's Wharf,1,401368,92413
1110,3,5287397,Fisherman's Wharf,1,401361,92413
1110,3,5287398,Fisherman's Wharf,1,401362,92413
1110,3,5287399,Fisherman's Wharf,1,401363,92413
1110,3,5287400,Fisherman's Wharf,1,401354,92413
1110,3,5287401,Fisherman's Wharf,1,401355,92413
1110,3,5287402,Fisherman's Wharf,1,401371,92413
1110,3,5287403,Fisherman's Wharf,1,401356,92413
1110,3,5287404,Fisherman's Wharf,1,401373,92413
1110,2,5286966,Fisherman's Wharf,1,401336,92413
1110,2,5286967,Fisherman's Wharf,1,401337,92413
1110,2,5286968,Fisherman's Wharf,1,401329,92413
1110,2,5286969,Fisherman's Wharf,1,401330,92413
1110,2,5286970,Fisherman's Wharf,1,401331,92413
1110,2,5286971,Fisherman's Wharf,1,401332,92413
1110,2,5286972,Fisherman's Wharf,1,401333,92413
1110,2,5286973,Fisherman's Wharf,1,401334,92413
1110,2,5286974,Fisherman's Wharf,1,401335,92413
1110,2,5286975,Fisherman's Wharf,1,401336,92413
1110,2,5286976,Fisherman's Wharf,1,401337,92413
1110,2,5286977,Fisherman's Wharf,1,401329,92413
1110,2,5286978,Fisherman's Wharf,1,401330,92413
1110,2,5286979,Fisherman's Wharf,1,401331,92413
1110,2,5286980,Fisherman's Wharf,1,401332,92413
1110,2,5286981,Fisherman's Wharf,1,401333,92413
1110,2,5286982,Fisherman's Wharf,1,401334,92413
1110,2,5286983,Fisherman's Wharf,1,401341,92413
1110,2,5286984,Fisherman's Wharf,1,401335,92413
1110,2,5286985,Fisherman's Wharf,1,401336,92413
1110,2,5286986,Fisherman's Wharf,1,401337,92413
1110,2,5286987,Fisherman's Wharf,1,401338,92413
1110,2,5286988,Fisherman's Wharf,1,401329,92413
1110,2,5286989,Fisherman's Wharf,1,401330,92413
1110,2,5286990,Fisherman's Wharf,1,401346,92413
1110,2,5286991,Fisherman's Wharf,1,401331,92413
1110,2,5286992,Fisherman's Wharf,1,401339,92413
1110,2,5286993,Fisherman's Wharf,1,401332,92413
1110,2,5286994,Fisherman's Wharf,1,401349,92413
1110,2,5286995,Fisherman's Wharf,1,401333,92413
1110,2,5286996,Fisherman's Wharf,1,401340,92413
1110,2,5286997,Fisherman's Wharf,1,401334,92413
1110,2,5286998,Fisherman's Wharf,1,401341,92413
1110,2,5286999,Fisherman's Wharf,1,401342,92413
1110,2,5287000,Fisherman's Wharf,1,401335,92413
1110,2,5287001,Fisherman's Wharf,1,401343,92413
1110,2,5287002,Fisherman's Wharf,1,401336,92413
1110,2,5287003,Fisherman's Wharf,1,401337,92413
1110,3,5287315,Fisherman's Wharf,1,401366,92413
1110,3,5287316,Fisherman's Wharf,1,401367,92413
1110,2,5287006,Fisherman's Wharf,1,401329,92413
1110,2,5287007,Fisherman's Wharf,1,401345,92413
1110,2,5287008,Fisherman's Wharf,1,401330,92413
1110,2,5287009,Fisherman's Wharf,1,401346,92413
1110,2,5287010,Fisherman's Wharf,1,401347,92413
1110,2,5287011,Fisherman's Wharf,1,401331,92413
1110,2,5287012,Fisherman's Wharf,1,401339,92413
1110,2,5287013,Fisherman's Wharf,1,401332,92413
1110,2,5287014,Fisherman's Wharf,1,401348,92413
1110,2,5287015,Fisherman's Wharf,1,401349,92413
1110,2,5287016,Fisherman's Wharf,1,401333,92413
